ALink,SName,SLink,Lyric,language
/banda-eva/,Toda Linda,/banda-eva/toda-linda.html,"Olha lá ela passando
Toda linda
Ai meu Deus do céu
Me leva a loucura
Essa mina

(Diz...)

Olha lá ela passando
Toda linda
Ai meu Deus do céu
Me leva a loucura
Essa mina

Balançou o coração do seu nego
Com seu jeito de me olhar
To sambado de amor e desejo
Você quer me alucinar
Ô me diga qual é o seu nome ?
Que eu cansei de perguntar
Ô neguinha você mora aonde ?

Balançou o coração do seu nego
Com seu jeito de me olhar
To sambado de amor e desejo
Você quer me alucinar
Ô me diga qual é o seu nome ?
Que eu cansei de perguntar
Ô neguinha você mora aonde ?

Olha lá ela passando
Toda linda
Ai meu Deus do céu
Me leva a loucura
Essa mina

(Diz...)

Olha lá ela passando
Toda linda
Ai meu Deus do céu
Me leva a loucura
Essa linda.

Balançou o coração do seu nego
Com seu jeito de me olhar
To sambado de amor e desejo
Você quer me alucinar
Ô me diga qual é o seu nome ?
Que eu cansei de perguntar
Ô neguinha você mora aonde ?

Balançou o coração do seu nego
Com seu jeito de me olhar
To sambado de amor e desejo
Você quer me alucinar
Ô me diga qual é o seu nome ?
Que eu cansei de perguntar
Ô neguinha você mora aonde ?

Olha lá ela passando
Toda linda
Ai meu Deus do céu
Me leva a loucura
Essa mina
(Diz...)

Olha lá ela passando
Toda linda
Ai meu Deus do céu
Me leva a loucura
Essa linda.

ÔOOÔO ...
Essa mina ...
ÔOOÔO ...
Toda mina.

ÔOOÔO ...
Essa mina...
ÔOOÔO ...",pt
/banda-eva/,"Alô, Paixão",/banda-eva/alo-paixao-2.html,"Eu não vou perder você
Faz parte dessa história
Revelo segredo existente em minha memória,
vou aqui andando, caminhando pela vida
Quero te encontrar sonhando sempre em cada esquina
Vivo a embalar e dançar
Em plena multidão
De amor explode a paixão do meu coração.

2x
Não vou deixar
Vou me revelar pra esse amor, o o

Alô paixão
Alô doçura
Doce ilusão
De um coração

(Repetir tudo)",pt
/banda-eva/,Me Dê A Mão,/banda-eva/me-de-a-mao.html,"Pintou
Pintou carnaval, pintou
Eu vou

Eu já vou me preparar
Eu vou
Eu vou me acostumar ao ritmo da batisa
Ao novo jeito de dançar, eu vou

Eu vou
Eu vou me arrebentar na levada da avenida
Vou correndo te buscar, então vem

Vem me dê a mão
Vamos brincar, falar de amor e emoção
Fazer bater meu coração

Eu quero é mais
Brincar, pular, suar
A noite inteira com você
Até o dia amanhecer",pt
/banda-eva/,"Balanço, Rede e Mar",/banda-eva/balanco-rede-e-mar.html,"Ô ô ô ô ôô...
Lembro do tempo que a gente
Andava na beira da praia
Catando conchinhas
Pulando as ondas do mar

E naquele tempo tudo
Parecia tocar calmaria
Por mais que depressa passasse
Dava pra sonhar

Eu fui...
Fui, pedi ao astro rei
Um quarto de areia
E uma cama de luar
Pra fazer patacundum
Um groove com você
Balanço, rede e mar.

Ôô ôô ôô",pt
/banda-eva/,Anjo (parte 2),/banda-eva/anjo-parte-2.html,"Hoje eu acordei mais cedo e fiquei te olhando dormir.
Imaginei algum suposto medo para que tão logo pudesse te cobrir.
Tenho cuidado de você todo esse tempo,
Você está sob meu abraço, minha proteção.
Tenho visto você errar e crescer, amar e voar,
Você sabe onde pousar.
Ao acordar já terei partido,
Ficarei de longe escondido,
Mas sempre perto,
Decerto, como se eu fosse humano, vivo,
Vivendo para te cuidar, te proteger,
Sem você me ver,
Sem saber quem sou,
Se sou anjo ou se sou seu amor.",pt
/banda-eva/,Duas Medidas,/banda-eva/duas-medidas.html,"Vou levar duas medidas na balança
Caminhar entre avenidas do amor
Vertentes que caem do céu
Colares que trançam a flor
Verdades que doem no peito, a razão.

Bom te ver,
doces momentos
nessa estrada.

Beira-mar, acostamento já se foi
Presentes que joguei no mar
As flores que lá deixei
Ainda me lembro como fosse hoje o adeus,voltei

Só vou querer ter você aqui
Sorrindo te dar meu amor assim
É claro que a vida ensina, a gente a ser feliz

E vou te amar
Louco de paixão
Se ainda me quer cheia de prazer

Eu sou um barco-a-vela
E você é o vento que leva
Meu coração.",pt
/banda-eva/,Não Precisa Mudar,/banda-eva/nao-precisa-mudar.html,"Não precisa mudar
Vou me adaptar ao seu jeito
Seus costumes, seus defeitos
Seu ciúme, suas caras
Pra que mudá-las?

Não precisa mudar
Vou saber fazer o seu jogo
Deixar tudo do seu gosto
Sem guardar nenhuma mágoa
Sem cobrar nada

Se eu sei que no final fica tudo bem
A gente se ajeita numa cama pequena
Te faço um poema e te cubro de amor

Então você adormece
Meu coração enobrece
E a gente sempre esquece
De tudo o que passou...",pt
/banda-eva/,Dia de Frevo,/banda-eva/dia-de-frevo.html,"Mandei fazer uma canção de amor
Com uma flor pra te oferecer
Pra uma menina linda
De Olinda
Que eu me apaixonei

Eu fiz o frevo de ferver
Pra sacudir seu coração
Pra levantar a multidão
Fazer o chão estremecer

E você vai voltar pro meus braços
Que é seu aconchego
E na rua beijar minha boca
E perder o medo

Olinda se pinta de cores
Sombinha, de sopro e tambor
E aquela menina que eu amaria
De longe falou

Que hoje é dia de frevo
O Recife anunciou
Que hoje a felicidade transborda no meu amor",pt
/banda-eva/,Circulou,/banda-eva/circulou.html,"Circulou, circulou, circulou, circulou (Refrão - 2x)
É tão maravilhoso o nosso amor
É tão maravilhoso o nosso amor

A nossa química bateu
O nosso amor aconteceu
Se tem alguém que te quer bem,
Esse alguém sou eu
Cola meu corpo com o seu
Ser personagem do prazer
Ou simplesmente ser alguém na sua vida

Vem cá, pode chegar, deixa de besteira
Sou todo seu, todo seu (2x)

Circulou, circulou, circulou, circulou (Refrão - 2x)
É tão maravilhoso o nosso amor
É tão maravilhoso o nosso amor

A nossa química bateu
O nosso amor aconteceu
Se tem alguém que lhe quer bem,
Esse alguém sou eu
Cola meu corpo com o seu
Ser personagem do prazer
Ou simplesmente ser alguém na sua vida

Vem cá, pode chegar, deixa de besteira
Sou todo seu, todo seu (2x)

Vamos correr com a Lua
E perceber que ela corre com você
Não custa perceber que ela pode nos guiar

Vem cá, pode chegar, deixa de besteira
Sou todo seu, todo seu (4x)

""Jogou no Circulou pra acabar!""

Circulou, circulou, circulou, circulou (Refrão - 2x)
É tão maravilhoso o nosso amor
É tão maravilhoso o nosso amor

Circulou, circulou!


By @rafaelolipa",pt
/banda-eva/,Carnaval de Salvador,/banda-eva/carnaval-de-salvador.html,"Que bom você chegou, chegou
Tava te esperando
Coração chamou, chamou
Vem pra cá voando
Chega mais pra perto
Tudo vai dar certo
Vem pra balançar
Que bom você chegou, chegou
Tava te esperando
Coração chamou, chamou
Vem pra cá voando
Que vai ser tão bom
Vamos curtir o som
Que é bom pra namorar
Groove de primeira até quarta-feira
Vou atrás do caminhão
Som de samba reggae
Coração que segue
A alegria do povão

( Refrão )
Aêó, isso é carnaval de Salvador
Aêó, você vem de lá e eu também vou
Aêó, isso é carnaval de Salvador
Você vem, ta tudo bem e eu também vou",pt
/banda-eva/,Rua 15,/banda-eva/rua-15.html,"Ô suba subaiôba, oba oba oba,
oba oba oba
Ô suba subaiôba, oba oba oba, ôrereiom

Domingo rua 15
Festa da quizomba lá na casa de mãe
Ô sumalicara ô sumalaicara
Me dá me dá
Cheiro de feijão e de pipoca no ar.
Ninguém sem bater o pé no chão ao som da música.
Ninguém insensível a pulsação da tua casa.",pt
/banda-eva/,Levada Louca,/banda-eva/levada-louca.html,"Chegue, chegue, chegue

Tem festa no Candeal
Batuque no Canjerê
Eu vou levar meu timbal
Tocar samba pra você
Tem festa no Candeal
Batuque no Canjerê
Eu vou levar meu timbal
Tocar samba pra você
Não fico quieto quando vejo num boteco
Tamborim com reco-reco, xequerê a chacoalhar

Bate, bate, bate
Esquenta a mão nesse couro
Cante, cante, cante
Acorda que o dia nasceu
Bate, bate, bate
Esquenta a mão nesse couro
Cante, cante, cante
Acorda que o dia nasceu

Que levada louca
Levada louca
Levada louca pra dançar",pt
/banda-eva/,Carro Velho,/banda-eva/carro-velho.html,"Cheiro de pneu queimado
Carburador furado, coração dilacerado
Quero o meu negão do lado
Cabelo penteado no meu carro envenenado

Eu vou, eu vou
Então venha
Pois eu sei que amar a pé amor
É lenha

Eu vou pra la dançar, seja noite ou seja dia
E se eu beber alguma amor, ouou me guia

Quer andar de carro velho, amor
Que venha, pois eu sei que amar a pé amor
É lenha
",pt
/banda-eva/,Lugar da Alegria,/banda-eva/lugar-da-alegria.html,"Eu quero o que se dá
Do seu do meu
Não quero entender
Eu quero mais
Eu vivo de sentir
O que no coração
Dá paz

Eu quero me entregar
Pro seu olhar
E ver o seu bonito transparecer
Lugar da alegria
Entre nós, beijar você

Quem diria
O brilho do amor chegar
Plantar nesse lugar
Uma flor de sentimento
Você dizia
Que a luz que morava em mim
Iluminava o teu jardim no peito
E o coração ficou feliz

Pra viver, pra voar
Permitir, desaguar
O querer, o sonhar
E o coração fica feliz.",pt
/banda-eva/,40 Graus,/banda-eva/40-graus.html,"Eu acho que tô com febre de 40
Eu tô sentindo um arrepio
O termômetro quase arrebenta
Minha temperatura subiu

Eu tô com fogo que nem bombeiro apaga
Nem jogando água
Nem jogando água

Eu quero é ir atrás da batucada com você
Eu quero é me apaixonar
Eu quero é ir atrás da batucada com você
Eu quero é deixar rolar

Esse amor que pegou a gente
É muito quente que calor que me dá
Esse amor que pegou a gente.

É como chaminé
É como uma chaminé
É como uma chaminé
É como chaminé
Chaminé.",pt
/banda-eva/,A Princesa Mais Linda,/banda-eva/a-princesa-mais-linda.html,"Deus criou meu destino pro seu
Sonhos pra te encontrar coração pra te ninar
Fez da flor fragrância do teu cheiro
Fez o céu com o azul dos teus olhos
E o espelhou no mar

Pra clarear fez o sol
Dourado da cor do seu cabelo
As estrelas com o seu sorriso
E o amor repartiu pro mundo inteiro

Sou mais eu
Por que tenho a princesa mais linda
Que me ama e me faz sentir
Um amor sincero
Quero sim
Teus desejos por toda a minha vida
Sem tristezas e sem despedidas é como eu quero
Quero sim

Eu quero ser o seu amor pra sempre
Levar você no coração a cada canto que for
Deixar fluir essa paixão pra um beijo
Pode grudar pra sempre em mim amor que eu deixo

Eu quero ser o seu amor pra sempre
Levar você no coração a cada canto que for
Deixar fluir essa paixão pra um beijo
Pode grudar pra sempre em mim amor que eu deixo",pt
/banda-eva/,A Rosa,/banda-eva/a-rosa.html,"Olha que rosa desabrochou no meu jardim
Plantei paixão pra te dar amor , colhi pra mim
Me apaixonei quando te vi
Ela sorriu pra mim
rosa teu cheiro me enfeitiçou , fiquei assim
Descendo a ladeira sem eira nem beira, a te procurar
De quatro, jogado, largado, lenhado na mesa de bar

Rosa vem me buscar
Rosa vem me amar
(2x)",pt
/banda-eva/,Abadá,/banda-eva/abada.html,"Capoeira me levou
Carnaval em Salvador
Vou mudar a minha fantasia

Tô querendo é te ver
Só pra estar com você
Pelas ruas lindas da Bahia

Na avenida sou o céu
O seu beijo doce mel
Na cidade do meu coração
A poeira vai subir
E o EVA vai levar
Toda gente linda do verão

Eu vou sair de abadá
Eu vou sair de abadá
Eu vou sair de abadá
Meu amor, me leva",pt
/banda-eva/,Abaixa Aqui,/banda-eva/abaixa-aqui.html,"Mamãe não quer que eu saia da piscina
Por isso mãe não quer que eu saia do colégio
Mamãe não quer saber dessa menina
É que mamãe não quer saber de sacrilégio

Mãe tchau se ela não vem entre navios
Entre navios
Não saia se ela não vem
Não ter o batuque levar o trio nesse mar

Acaba de dar na televisão
Casas que caem como paredão
Planos precisando de saúde
Gente precisando de atenção
Atitude para educação
E pra violência diga não
Oh! Oh! Oh! Ah! Ah! Ah!
Oh! Oh! Oh! Ah! Ah! Ah",pt
/banda-eva/,Adão,/banda-eva/adao.html,"Pode viajar, pode viajar, pode viajar que nesse bloco eu vou (2x)

Vem vamos da uma saída
Dessa maresia de vento sul
Vamos ancorar a vida
No bloco mais lindo da zona sul

Por isso pode entrar
É no adão que agente esqueci a vida
E tudo vai me mudar
Pois esse paraíso eu vou entrar na sua vida
Na avenida o adão vai arrebentar
E essa galera linda não para de dançar

Como é que foi
Vamos ver depois

Pode viajar, pode viajar, pode viajar que nesse bloco eu vou(4x)",pt
/banda-eva/,Adeus Bye Bye,/banda-eva/adeus-bye-bye.html,"Quer ir embora vai
Adeus bye bye
Quando você me quiser
Estarei no ilê já não te quero mais

Até chorar chorei
Não pude suportar
Ao ver se acabar todo amor que eu te dei
E pra curar então
Meu pobre coração

Eu vou sair de ilê
Vou me esquecer de você no meio da multidão
Eu vou com o negro mais lindo
Desfilar na avenida e te matar de paixão",pt
/banda-eva/,Agradecer,/banda-eva/agradecer.html,"Banho de mar
Bateu na cabeça
Diferente
Eu vi um maluco
Enfeitado no Beco
Que figura
Queijinho na brasa
Pegou uma cor
Saiu contente
O cabelo da menina tem nagô

Pata Pata Pente

Oiá pra cantar
Seguir procissão
Vem ver meu povo de fé
Axé pra lavar
Benzer pra curar
Tambor para agradecer

Agradecer...
oba oba oba ê...
Agradecer...
oba oba oba ê...
Agradecer...
oba oba oba ê...

by:Nick",pt
/banda-eva/,Além de Todo Mal,/banda-eva/alem-de-todo-mal.html,"Eu prometi
Te dar um novo céu
Um universo só seu
E uma canção que faça refletir
Estrelas nos teus olhos
E o coração se encheu de luz
Sorriu em paz
E foi alem de todo mal
Que agora se disfez.

Laia laia laia laia
Laia laia laia laia
Laia laia.

Eu prometi
Te dar um novo céu
Um universo só seu
E uma canção que faça refletir
Estrelas nos teus olhos
E o coração se encheu de luz
Sorriu em paz
E foi alem de todo mal
Que agora se disfez.

Laia laia laia laia
Laia laia laia laia
Laia laia.

Todo mal agora se disfez...",pt
/banda-eva/,Amar,/banda-eva/amar.html,"Encontrei o céu
Quando a vi pela primeira vez
Um pote de mel
Lá no armário pra você curtir

Haviam flores, muitas flores
pois tem flores lá no meu jardim
De violeta à rosa-choque, cravo, graxa ou margarida
Amores ricos, pobres, magros, gordos, brancos ou mestiços
Amores fortes, fracos, cegos, ninguém tem nada com isso

Amor, amor I love you
Amor, amor, amor, amor
Ao chegar ao céu
Lindos anjos olhando pra mim
Rafa e Gabriel
Daniel e o anjo Serafim

De Santo Antônio à Santa Ana
qualquer santo se milagre faz
Faça com que todos amores sejam flores e não volte atrás
Amores pretos, novos, velhos
não são fáceis, eles são difíceis
Amor sincero, amor materno, esses com certeza existem

Amor, amor I love You
Amor, amor, amor, amor",pt
/banda-eva/,Amei Demais,/banda-eva/amei-demais.html,"Ai
Amei demais
Que hoje já não sei se sou capaz
De ter alguém no meu coração

Ai
Tem dó de mim
Minha vida é um sofrer que não tem fim
Só sei chorar por seu perdão

Tudo nesse mundo vai e volta
Mas você fechou a porta
Do seu coração
Perdoa, meu amor, fica comigo
Pois a vida é um castigo
E sem você não vivo não

Viver sem você é um tormento
Desse jeito eu não agüento
Tanta solidão
O meu amor é rio que deságua
Na represa do teu peito
Enchendo seu coração",pt
/banda-eva/,Amor na Rede,/banda-eva/amor-na-rede.html,"Você não sabe como é bom
Fazer amor na rede
Olhando as estrelas caírem lá do céu
Os anjos da noite ao redor da fogueira
Celembrando um novo dia que vai amanhecer

Experimenta
Fazer amor na rede
Experimenta
No balanço da rede

Experimenta, amor
Experimenta, amor",pt
/banda-eva/,Amuleto,/banda-eva/amuleto.html,"O meu caminhar é seu
O meu acordar é seu
Seu lado é meu, cuidado!
O lado de fora é meu
O canto da sala é seu
Parado, viajando nesse seu sorriso
Seja você!
Queira você!
Faça você de mim
Me beije, me abrace e pense
Que eu tenho aqui dentro só amor
Faça do meu coração seu amuleto
Seu porto seguro
Seu amanhecer sorrindo
Faça do meu coração sua criança
Sua aliança
Seu amanhecer sorrindo",pt
/banda-eva/,Anjo Bem,/banda-eva/anjo-bem.html,"Se uma flor beijar você
Entregue ao tempo devagar
E se longe eu estiver
Em cada perto canto algum

Amanheceu,
Eu acordei
Será que o Sol já vem?
Lhe procurei
Você não viu
Que era eu
Naquele sonho seu
Me encontrei

Só de imaginar você feliz... eu sorrio
Só de imaginar você feliz... eu sorrio

Sim, um vento até soprou
Que a luz ia me acompanhar
E quando a chuva vem
Não tenho medo e sei que você vai cuidar de mim

Apareceu
Um anjo bem
O céu então sorriu
Eu perguntei:
Será que a flor que eu beijei
naquele verso um
era você?

Só de imaginar você feliz... eu sorrio
Só de imaginar você feliz... eu sorrio

Então acabou-se a dor
A alegria mora nessa casa",pt
/banda-eva/,Arerê,/banda-eva/arere-letras.html,"Tudo que eu quero nessa vida
Toda vida é amar você, amar você
O seu amor é como uma chama acesa
Queima de prazer, de prazer
(repete)
Eu já falei com Deus
Que não vou te deixar
Vou te levar pra onde
Pra qualquer lugar
Já fiz de tudo pra não te perder
Arerê,
Um lobby, um hobby, um love
Com você, ê ê
Arerê,
Um lobby, um hobby, um love
Com você, ê ê
Cai cai cai, cai cai, cai cai pra cá
Hey, hey, hey
Tudo, tudo vai rolar...
Arerê,
Um lobby, um hobby, um love
Com você, ê ê E Arerê,
Um lobby, um hobby, um love
Com você, ê ê",pt
/banda-eva/,Bahia Com P,/banda-eva/bahia-com-p.html,"Psirico Para Periperi Praça Povo
Participa Proteja o Povo da Periferia
Pai Preta Percussão Poderosa Pele Pássaro
Pairando Pela Porta Parecendo Pétala Piano
Ponte Para Pero Vaz Pra Perto da Pureza
Primeiro Pezinho de Pitanga Pai Parado na Praia
Pensei em Passear os Pés Peraê Peraê Papá...",pt
/banda-eva/,Bate Paó Bahia,/banda-eva/bate-pao-bahia.html,"Ontem eu vi Jajá, vi Luís, abracei os dois
E um jamaicano belo como Jau
No timbau vi Antônio e Daniel
Dread solto de Milton
Luz de Carmem, fé da ilha

Fui ao Léu, pra ver João
Amar o santo protetor
Pra ver João vovô
E dar risada na calçada com Jandira
Se vira pra lá, ver a fruta cair do pé
Perto daqui, quem me disse
Foi um tal de Zé...

Que tem gente boa
Cartola e Rufino
Viola e menino
Tem chuva e Angola

Alá... Bate Paó Bahia!!!",pt
/banda-eva/,Batismo,/banda-eva/batismo.html,"Quem for batizar
Subir no alto da colina
E ver a Santa Cruz abençoando o Bonfim
Seguir a procissão
A comunhão da vida
E a luz que nos faz tão feliz

Vou de bem com a vida
Nos braços de uma morena
Carregando água de flor
Amor
Traz no ombro um balaio de fita e cor

Pero Vaz de Caminha caminhou
Pela beira do mar e não citou
Se excitou com a índia formosa e batizou

Ô, ô, ô, ô, ô ô ô ô
Batismo na Bahia
Ô, ô, ô, ô, ô ô ô ô
Oh, tem festa todo dia",pt
/banda-eva/,Batuque Badauê,/banda-eva/batuque-badaue.html,"Sou tambor em movimento
Se estou perto de você
Sou aberto
Sou do mundo
Vi Batuque Badauê

Toque ai neguinho
Me gusta ver-te balançar
Samba pelourinho
Me gusta, me gusta, amar-te

Lar de igreja
Fé de gente
Pedra para de chorar
Dessa ancestralidade
Nasce o dom de libertar

Toque ai neguinho
Me gusta ver-te balançar
Samba pelourinho
Me gusta, me gusta, amar-te

Agora que estou livre
Pra dançar
Eu saio carnaval
Vestindo cores vivas (2x)

Samba reggae, é now...",pt
/banda-eva/,Beijo Veneno,/banda-eva/beijo-veneno.html,"Teu beijo tem veneno
Teu carinho me enlouquece
Ah, meu bem, se eu pudesse
Me livrar do seu calor
Eu saía correndo
Me dando a quem me quisesse
Por que você não merece

Meu coração, meu calor
Mas, meu bem, acontece
Que você naquela hora
Me estraçalha, me devora
Com teu jeito sedutor

É muito bom
É bom demais
É tão gostoso
O mal que você me faz",pt
/banda-eva/,Beleza Pura,/banda-eva/beleza-pura.html,"Não me amarra dinheiro não
mas FORMOSURA
Dinheiro não
a pele escura
dinheiro não
a CARNE DURA
Dinheiro não

Moça preta do curuzú
FEDERAÇÃO
Boca do rio
BELEZA PURA
BELEZA PURA
Dinheiro não

Quando essa PRETA
Começa a tratar do cabelo
é de se olhar
Toda a trama da trança transa do CABELO
Conchas do mar
ela manda buscar pra botar no cabelo
toda MINÚCIA,
toda DELÍCIA

NÃO ME AMARRA
DINHEIRO NÃO
MAS ELEGÂNCIA
NÃO ME AMARRA
DINHEIRO NÃO
MAS A CULTURA
DINHEIRO NÃO
A PELE ESCURA
DINHEIRO NÃO
A CARNE DURA
DINHEIRO NÃO

Moço Lindo do BADAUÊ
BELEZA PURA
do ilê-aiê
BELEZA PURA
Dinheiro IÊ
BELEZA PURA
Dinheiro Não

Dentro daquele turbante
Dos FILHOS DE GANDHI
É O QUE HÁ
Tudo é CHIQUE Demais,
Tudo é muito ELEGANTE
manda botar
Fina palha DA COSTA
E que tudo se trance
Todos os BÚZIOS
Todos os ÓCIOS

Não me amarra DINHEIRO NÃO
MAS OS MISTÉRIOS

BELEZA PURA
DINHEIRO NÃO
BELEZA PURA
BOCA DO RIO
BELEZA PURA
FEDERAÇÃO
BELEZA PURA
O ILÊ-AIÊ
BELEZA PURA
E DO BADAUÊ
BELEZA PURA",pt
/banda-eva/,Belo Dia,/banda-eva/belo-dia.html,"Não é todo dia
Que a gente tem um dia
Tão bonito pra passear
Oh minha tia
Essa chaleira da senhora
Tem café?
Como é?
Vem timbau
Pra cá tocar
Botar pra ferver
To colado em você
Eu quero ver o sol
Oh espanhola
Eu quero ouvir o som
Dessa vitrola
Eu quero ver o sol
Oh espanhola
Eu quero ouvir o
Ta ta ta ta
Vou sair por aí
Por aí, por aí,
Por aí, por aí, por aí,
Pa pa pa pa pá",pt
/banda-eva/,Bem Mais (You and Me),/banda-eva/bem-mais-you-and-me.html,"Nos portais, you and me
Carnavais, you and me
Litorais, you and me
É bem mais, bem mais, bem mais

Antes era penas uma brincadeira
Hoje é apenas uma história sem fim
Antes era apenas sonho
Hoje é real e o sonho não tem mais fim

Antes era apenas eu
Hoje é apenas eu e você
Hoje eu disfarço um tanto
Amanhã te abraço tanto

Nos portais, you and me
Carnavais, you and me
Litorais, you and me
É bem mais, bem mais, bem mais

Antes era penas uma brincadeira
Hoje é apenas uma história sem fim
Antes era apenas sonho
Hoje é real e o sonho não tem mais fim

Antes era apenas eu
Hoje é apenas eu e você
Hoje eu disfarço um tanto
Amanhã te abraço tanto

Nos portais, you and me",pt
/banda-eva/,Bem-Vindo Amor (Part. Ivete Sangalo),/banda-eva/bem-vindo-amor-part-ivete-sangalo.html,"Seja bem-vindo amor
Faz um favor
Não esquece de mim
Que eu já te decorei
Tim tim por tim tim
Você é como um sonho bom
Canção no tom
É tudo pra mim
Se você ficar aqui, não deixo cê ir

Mesmo se o mundo acabar
mesmo se o sol não nascer
Saiba que eu vou te esperar... Por que
Mesmo se o mundo acabar
mesmo se o sol não nascer
Saiba que eu vou te esperar... Por que

Eu amo você, eu amo você
Eu amo você, eu amo você",pt
/banda-eva/,"Bem-Vindo, Amor",/banda-eva/bem-vindo-amor.html,"Seja bem-vindo, amor, faz um favor
Não esquece de mim
Que eu já te decorei
Tim tim por tim tim
Você é como um sonho bom
Canção no tom é tudo pra mim
Se você ficar aqui, não deixo cê ir

Mesmo se o mundo acabar
Mesmo se o Sol não nascer
Saiba que eu vou te esperar, por que
Mesmo se o mundo acabar
Mesmo se o Sol não nascer
Saiba que eu vou te esperar, por que

Eu amo você, eu amo você
Eu amo você, eu amo você

Seja bem-vindo, amor, faz um favor
Não esquece de mim
Que eu já te decorei
Tim tim por tim tim
Você é como um sonho bom
Canção no tom é tudo pra mim
Se você ficar aqui, não deixo cê ir

Mesmo se o mundo acabar
Mesmo se o Sol não nascer
Saiba que eu vou te esperar, por que
Mesmo se o mundo acabar
Mesmo se o Sol não nascer
Saiba que eu vou te esperar, por que

Eu amo você, eu amo você
Eu amo você, eu amo você

Eu amo você, amo você
Eu amo você, eu amo você
Eu amo você, eu amo você",pt
/banda-eva/,Bogarim,/banda-eva/bogarim.html,"Som de amanhecer
Flores do quintal
Pois se observar tempo no varal
Coisas por fazer podem esperar
Deixa entardecer
Quando o amor falar.

Olhos atentos outros sinais
Novos amores incondicionais
Livres de tudo
Braços abertos dentro de cada amar",pt
/banda-eva/,Bom Te Ver,/banda-eva/bom-te-ver.html,"Botaram até samba no meio da ladeira
Ensaio do gueto é no Curuzu
Menino moleque brincando na feira
O céu colorido
A imagem da felicidade

Botaram até samba no meio da ladeira
Ensaio do gueto é no Curuzu
Menino moleque brincando na feira
O céu colorido
A imagem da felicidade

Quem vem pra Bahia
É quem quer
Colher dessa terra o amor
E leva consigo
Por todos os cantos

Ginga, Capoeira, Quele
Turbante amarrado sem cor
Um colar no peito
E a força no canto

Bom te ver, bom te ver
Bom te ver, bom te ver
Na Bahia
(2x)

Botaram até samba no meio da ladeira
Ensaio do gueto é no Curuzu
Menino moleque brincando na feira
O céu colorido
A imagem da felicidade

Quem vem pra Bahia
É quem quer
Colher dessa terra o amor
E leva consigo
Por todos os cantos

Ginga, Capoeira, Quele
Turbante amarrado sem cor
Um colar no peito
E a força no canto

Bom te ver, bom te ver
Bom te ver, bom te ver
Na Bahia",pt
/banda-eva/,Bora Descer,/banda-eva/bora-descer.html,"Ê, aê, aê, aê, aê aê Aê
Bora descer aê!

Vem com a gente
Aqui embaixo o clima é diferente
Cabeça leve, Positiva mente
E o corpo chama para dançar, dançar, dançar

Simplesmente
Você se entrega inconscientemente
A rua é vip, é pop, a pele sente
Essa vontade de dançar, dançar, dançar

ÊÊ, tá difícil controlar
Eeu tô feliz, tô aqui, eu tô no Eva!

Desce daí e vem pro Eva
Desce daí que a alma leva
Desce daí que aqui embaixo
É o verdadeiro carnaval
Bora descer, bora pro Eva!

Ê, aê, aê, aê, aê aê Aê
Bora descer aê!",pt
/banda-eva/,"Bye, Bye",/banda-eva/bye-bye.html,"Vai, se você quer um tempo eu digo bye bye, não vou brincar de bola com meu coração, não dá pra esperar o teu medo passar...Quando eu me apaixonei, o coração sabia que era pra sempre, jurava que não tinha como ser diferente...O tempo passou pra você, não tinha de ser assim, agora você vem dizer q ainda gosta de mim...Quem pediu pra dar um tempo não fui eu, foi você quem escolheu, achou bem melhor fugir de mim, agora adeus, não há mais nada pra falar, bem melhor deixar como estar, faz de conta que o amor se acabou...",pt
/banda-eva/,Capoeira,/banda-eva/capoeira.html,"Na onda do berimbau
Esquidindau esquidindau
Agitarei meu carnaval
Esquidindau esquidindau

Bate com a mão que eu bato com pé
O samba virou camdonblé

Lê lê lê lê
Esquindindim Esquindindim
Lê lê lê lê
Esquindindim Esquindindim

Na praia de amaralina
Vi dois camarão sentado
Falando da vida alheia
Êta camarão malvado

Paranauê paranauê paraná
Paranauê paranauê paraná",
/banda-eva/,Cara do Prazer,/banda-eva/cara-do-prazer.html,"Já te dei o ar de minha graça
O meu sorriso, luar na ilha
Balancei o chão da tua praça
Senti teu lume, farol de milha

Emanei uma energia
No seu jardim em flor
Vou me perder de amor
Vou me perder de amor

Derramei minha alegria
Pra todo mundo ver
A cara do prazer, a cara do prazer
Já te dei o mel da minha casca
O meu abrigo, a minha fama
Balancei o ar nas minhas asas
Segui seu rumo, atua chama

Te vi solta no ar
Te vi solta no ar
Te vi solta no ar sem parar",pt
/banda-eva/,Carrossel,/banda-eva/carrossel.html,"Vem de você
A vontade de viver e ser
Ao seu lado poder me encontrar
E pensar em nós dois

Eu e você
De mãos dadas, num parque a rodar
O amor da maçã, carrossel
Eu te levo pro céu;

Pode um palhaço chorar
A tristeza chegar
Se você partir
Algo em mim vai mudar
A saudade virá
Mas eu vou estar aqui

Vem de você
Viver e ser
Me encontrar

Pode um palhaço chorar
A tristeza chegar
Se você partir
Algo em mim vai mudar
A saudade virá
Mas eu vou estar aqui
Aqui (3x)",pt
