year,spotify_song_id,chords,artist_id
2011,4jvazUN2aHuJxvJjmqrBqv,Bmin Gadd13 Fs7 A Emin C D Bmin Gadd13 Fs7 Bmin A Fs7 Bmin Gadd13 Fs7 Bmin A Fs7 Bmin Gadd13 Fs7 Bmin Gadd13 Fs7 Bmin A Fs7 Bmin A Fs7 Bmin Emin C D Bmin Emin C D Bmin Emin C D Bmin Emin C D Bmin Gadd13 Fs7 Bmin A Fs7 Bmin Gadd13 Fs7 Bmin Gadd13 Fs7 Bmin A Fs7 Bmin A Fs7 Bmin Emin C D Bmin Emin C D Bmin Emin C D Bmin Emin C D Bmin Gadd13 Fs7 Bmin A Fs7 Bmin Gadd13 Fs7 Bmin A Fs7 Bmin,artist_453
2022,0CGLGp4b9BFmTHiQvCsXGv,<intro_1> C F Amin F G C F Amin F G <verse_1> C F Amin F G C F Amin F G <chorus_1> C G Amin F Amin G/B C F Dmin C/E G C <interlude_1> F Amin F G C F Amin F G <verse_2> C F Amin F G C F Amin F G <chorus_2> C G Amin F Amin G/B C F Dmin C/E G C <interlude_2> F Amin F G <bridge_1> F C G Amin G F C G Amin G F C G Amin G F C G Amin G F C G <chorus_3> C G Amin F Amin G/B C F Dmin C/E G F C G Amin F Amin G/B C F Dmin C/E G C <interlude_3> F Amin F G C F Amin F G C,artist_455
2021,13vCQ1N7N0tqRH1d5jnNQA,<intro_1> Emin Esus2 Dsus2 Csus2/C G D <verse_1> Emin Esus2 Dsus2 Csus2/C G D <chorus_1> C D Emin Fsmin G D <verse_2> Emin Fsmin G C Emin Fsmin G D Emin Fsmin G C Bmin C D Amin <chorus_2> Bmin C D Emin Fsmin G D <bridge_1> Amin Emin G C Amin Emin G C <chorus_3> D Emin Fsmin G D,artist_456
2021,6gRn64hY90R4ZkrabIPa05,<verse_1> C G Amin C G Amin F G Amin Dmin G <chorus_1> C G Amin C G Amin F G Amin Dmin G <verse_2> C G Amin C G Amin F G Amin Dmin G <verse_3> C G Amin C G Amin F G Amin Dmin G <chorus_2> C G Amin C G Amin F G Amin Dmin G <verse_4> C G Amin C G Amin F G Amin Dmin G <chorus_3> C G Amin C G Amin F G Amin Dmin G,artist_457
2022,3gDR2fKnxyvDuVtL8BCF5n,<intro_1> A D A D A D <verse_1> A G D A G D A <bridge_1> G D A G D A <chorus_1> G D A G D A <verse_2> G D A G D A <bridge_2> G D A G D A <chorus_2> G D A G D A <bridge_3> G D A G D A <chorus_3> G D A G D A,artist_458
2021,0RKajkby9qSFKjChpfyYoW,<verse_1> Fmin Fs Fmin Fs Fmin Fs Fmin Fs Fmin <chorus_1> Fs Fmin Fs Fmin Fs Fmin Fs Fmin <verse_2> Fs Fmin Fs Fmin Fs Fmin Fs Fmin <chorus_2> Fs Fmin Fs Fmin Fs Fmin Fs Fmin <verse_3> Fs Fmin Fs Fmin Fs Fmin Fs Fmin <chorus_3> Fs Fmin Fs Fmin Fs Fmin Fs Fmin <verse_4> Fs Fmin Fs Fmin Fs Fmin <chorus_4> Fs Fmin Fs Fmin Fs Fmin Fs Fmin <outro_1> Fs Fmin Fs Fmin Fs Fmin Fs,artist_460
2021,5nLyf0oOizRtOfUMUaKWZm,<intro_1> Bbmaj7 Amin7 Dmin7/A Bbmaj7 Amin7 Dmin7 <verse_1> Bbmaj7 Amin7 Dmin7/A Bbmaj7 Amin7 Dmin7 Bbmaj7 Amin7 Dmin7/A Bbmaj7 Amin7 Dmin7 Bbmaj7 Amin7 Dmin7/A Bbmaj7 Amin7 Dmin7 Bbmaj7 Amin7 Dmin7/A Bbmaj7 Amin7 Dmin7 Bbmaj7 Amin7 Dmin7/A Bbmaj7 Amin7 <chorus_1> Bbmaj7 Amin7 Dmin7/A Bbmaj7 Amin7 Dmin7 Bbmaj7 Amin7 Dmin7/A Bbmaj7 Amin7 Dmin7 Bbmaj7 Amin7 Dmin7/A Bbmaj7 Amin7 Dmin7 <verse_2> Bbmaj7 Amin7 Dmin7/A Bbmaj7 Amin7 Dmin7 Bbmaj7 Amin7 Dmin7/A Bbmaj7 Amin7 Dmin7 Bbmaj7 Amin7 Dmin7/A Bbmaj7 Amin7 Dmin7 Bbmaj7 Amin7 Dmin7/A Bbmaj7 Amin7 Dmin7 Bbmaj7 Amin7 Dmin7/A Bbmaj7 Amin7 <chorus_2> Bbmaj7 Amin7 Dmin7/A Bbmaj7 Amin7 Dmin7 Bbmaj7 Amin7 Dmin7/A Bbmaj7 Amin7 Dmin7 Bbmaj7 Amin7 Dmin7/A Bbmaj7 Amin7 Dmin7 <bridge_1> Bbmaj7 Amin7 Dmin7/A Bbmaj7 Amin7 Dmin7 Bbmaj7 Amin7 Dmin7/A <chorus_3> Bbmaj7 Amin7 Dmin7/A Bbmaj7 Amin7 Dmin7 Bbmaj7 Amin7 Dmin7/A Bbmaj7 Amin7 Dmin7 Bbmaj7 Amin7 Dmin7/A Bbmaj7 Amin7 Dmin7 <outro_1> Bbmaj7 Amin7 Dmin7/A Bbmaj7 Amin7 Dmin7,artist_461
2022,2iS3P95EkgyRAHx2hLy0ga,<verse_1> D Fsmin D Fsmin Csmin D Fsmin Csmin D Fsmin D Fsmin E D Fsmin E D Fsmin E Bmin Fsmin Csmin D <chorus_1> Fsmin Csmin D Bmin Fsmin Csmin D Bmin Fsmin Csmin D Bmin Fsmin <verse_2> D Fsmin Csmin D Bmin Fsmin Csmin D Bmin Fsmin Csmin D Bmin Fsmin Csmin D <chorus_2> Fsmin E A D Fsmin D Bmin Fsmin Csmin D Bmin Fsmin <bridge_1> D Fsmin D Fsmin E Bmin Fsmin Bmin <verse_3> D Fsmin Csmin D Bmin Fsmin Csmin D Bmin Fsmin Csmin D Bmin Fsmin A D <chorus_3> Fsmin Csmin D Fsmin G,artist_462
2017,5xv7ansmoUPI67HcfPuuNX,<verse_1> C F C Amin F C G C F C Amin F C Dmin Amin C F <chorus_1> G F C G Amin Dmin G G7 <verse_2> C F C Amin F C G C F C Amin F C G Dmin Amin C F <chorus_2> G F C G Amin Dmin G G7 <bridge_1> C Amin F G C G C Amin F G C G Dmin G Dmin G G7 <verse_3> C F C C/B Amin F C G C F C Amin F C <chorus_3> F C G Amin F C G Amin Dmin G C <outro_1> Amin G Amin F G C G C Amin C G Amin F G C,artist_463
2008,66wfrvlXVOPFlC79OhiQJl,<intro_1> G Emin7 Cmaj9 G Emin7 Cmaj9 G Emin7 Cmaj9 G Emin7 Cmaj9 G <chorus_1> Emin7 Cmaj9 Dsus4 D Emin7 Amin7 C G <verse_1> Emin7 C G Emin7 C G <chorus_2> Emin7 Cmaj9 Dsus4 D Emin7 Amin7 C G <bridge_1> D Emin7 Amin7 C D Emin7 Amin7 G Emin7 C C <chorus_3> Emin7 Cmaj9 Dsus4 D Emin7 Amin7 C G Emin7 Cmaj9 Dsus4 D <chorus_4> Emin7 Cmaj9 Dsus4 D Emin7 Amin7 C G Emin7 Amin7 C G,artist_464
1994,7LpFD7TIcbYpN6fJBJtQjK,<intro_1> G Emin7 Amin D Bmin7 C G D Emin D7 G Emin C D G C G <verse_1> Emin Amin D Bmin7 Csus2 G D Bmin Csus2 G Emin7 Amin D G Emin Amin D Bmin Csus2 G D Bmin Csus2 G Emin7 Amin D G <chorus_1> C D G Emin7 Amin7 D7 G D Emin D G Bmin C D C G <solo_1> Emin D7 G Emin C D G C G <verse_2> Emin Amin D Bmin7 Csus2 G D Bmin Csus2 G Emin7 Amin D G Emin Amin D Bmin Csus2 G D Bmin Csus2 G Emin7 Amin D G <chorus_2> C D G Emin7 Amin7 D7 G Emin D G Bmin C D C <solo_2> Emin D7 G Emin C D G Emin D7 G Emin C D G C G <verse_3> D C G D C G D C G Emin7 Amin7 D G D C G D C G D C G Emin7 Amin7 D G <chorus_3> C D G Emin7 Amin7 D7 G D Emin D G Bmin C D Gsus4 <chorus_4> C D G Emin7 Amin7 D7 G D Emin D G Bmin C D C <outro_1> Emin D7 G Emin C D G Emin D7 G Emin C D G C G,artist_465
2022,40qb95F1GdotBLLJJ0NhXR,<intro_1> G D <verse_1> G Emin G Emin C G C G <verse_2> Emin G Emin C G C G G/Fs Emin Emin/Fs G G/Fs Emin Emin/Fs G <chorus_1> C G Emin D C G Emin D G D <verse_3> G Emin G Emin C G C G G/Fs Emin Emin/Fs G G/Fs Emin Emin/Fs G <chorus_2> C G Emin D C G Emin D C G Emin D C G Emin D G,artist_468
2019,0gWfyrNLqhiKhXD8oILKMD,<intro_1> Dmaj7 Csmin7 Bmin7 E13 Amaj7 Dmaj7 Csmin7 Bmin7 E13 Amaj7 <verse_1> Dmaj7 Csmin7 Bmin7 E13 Amaj7 Dmaj7 Csmin7 Bmin7 E13 Amaj7 <chorus_1> Bmin7 Csmin7 Dmaj7 Csmin7 Bmin7 Csmin7 Dmaj7 Csmin7 Bmin7 Csmin7 Dmaj7 Csmin7 Cmin7 Bmin7 Fs13 Amaj7 <verse_2> Dmaj7 Csmin7 Bmin7 E13 Amaj7 <chorus_2> Bmin7 Csmin7 Dmaj7 Csmin7 Bmin7 Csmin7 Dmaj7 Csmin7 Bmin7 <solo_1> Csmin7 Dmaj7 Csmin7 Cmin7 Bmin7 Fs13 A <chorus_3> Bmin7 Csmin7 Dmaj7 Csmin7 Bmin7 Dmaj7 Csmin7 Bmin7 E13 Amaj7 Dmaj7 Csmin7 Bmin7 E13 Amaj7,artist_469
2023,6Qw4HUMmHFOZDm7ifh2Vui,<verse_1> Dsmin Cs Dsmin Cs Dsmin Cs Dsmin Cs Dsmin Cs Dsmin Cs Dsmin Cs Dsmin Cs Dsmin Cs Dsmin Cs Dsmin Cs <chorus_1> Fs Cs Bbmin Gs Fs Cs Gssus4 Gs Fs Cs Gssus4 Gs Fs Cs Gssus4 Gs Fs Cs <verse_2> Dsmin Cs Dsmin Cs Dsmin Cs Dsmin Cs Dsmin Cs Dsmin Cs Dsmin Cs Fs Dsmin C/Fs Gs <chorus_2> Cs Fs Cs Bbmin Gs Fs Cs Gssus4 Gs Fs Cs Gssus4 Gs Fs Cs Gssus4 Gs Fs Cs Fs Gs <bridge_1> Bbmin Fs Gs Bbmin Fs <chorus_3> Cs Bbmin Gs Fs Cs Gssus4 Gs Fs Cs Gssus4 Gs Fs Cs Gssus4 Gs Fs Cs,artist_471
2022,7062vbsPmNVrgRQNfBlnYW,<verse_1> G D Emin C G D Emin C G D Emin C <chorus_1> G D Emin C G D Emin C G D Emin C <bridge_1> G D Emin C G D Emin7 C <chorus_2> G D Emin7 C G D Emin7 C G B Emin C <outro_1> G D Emin C G,artist_472
2019,0Mlp9ySQVrscxvfrh6Z3bi,<intro_1> E Csmin Fs A E Csmin Fs A E Csmin Fs A E Csmin Fs A E Csmin Fs A E Csmin Fs A E Csmin Fs A E Csmin Fs A E Csmin Fs A E Csmin Fs A E Csmin Fs A E Csmin Fs A E Csmin Fsmin A E Csmin Fs A E Csmin Fs A E Csmin Fs A E,artist_474
2020,1x6MXwyxf4R0V0Cdy4MnYl,<intro_1> Dmin7 Ab Bb <verse_1> Dmin7 Ab Bb Dmin7 Ab Bb Dmin7 Ab Bb Dmin7 Ab Bb Ab Bb Ab Bb <chorus_1> Dmin7 Ab Bb Dmin7 Ab Bb <verse_2> Dmin7 Ab Bb Dmin7 Ab Bb Dmin7 Ab Bb Dmin7 Ab Bb Ab Bb Ab <bridge_1> Dmin7 Bb Dmin7 Bb Dmin7 Bb Dmin7 Bb <outro_1> Dmin7 Ab Bb Dmin7 Ab Bb Dmin7 Ab Bb Dmin7 Ab Bb,artist_475
2014,3w77P9O8bZq7G3RDhsy59H,<intro_1> Fsmin Csmin E Fsmin Csmin E Fsmin Csmin E Fsmin Csmin E <verse_1> Fsmin Csmin E Fsmin Csmin E Fsmin Csmin E Fsmin Csmin E Fsmin E <bridge_1> Csmin E B <verse_2> Fsmin Csmin E Fsmin Csmin E Fsmin <chorus_1> Csmin E Fsmin Csmin E <outro_1> Fsmin Csmin E Fsmin Csmin E,artist_476
2019,7o0HI844pa9iN9rrA5H41Z,<intro_1> Bb C Dmin C Gmin C Dmin C <verse_1> F C Bb F Amin7 Bb <verse_2> F C Bb F Amin7 Bb <chorus_1> Dmin C Bb Dmin C Bb <verse_3> F C Bb F Amin7 Bb <verse_4> F C Bb F Amin7 Bb <chorus_2> Dmin C Bb Dmin C Bb <bridge_1> Dmin C Bb Dmin C Bb C Dmin C Gmin C Dmin C <chorus_3> Gmin C Dmin C Bb C Dmin C Gmin Dmin C Bb C Dmin C Gmin C Dmin C Gmin Dmin,artist_22
2019,1y1rQTkWmrZdJmjwuK07GC,<intro_1> Bmin Fsmin7 Bmin Fsmin G Asus4 D G A D G Emin7 A <chorus_1> D Fsmin G Asus4 A D Fsmin G Asus4 A D Fsmin D <verse_1> Fsmin G A D Bmin Fsmin G A D Fs7 Bmin Emin7 A G Asus4 D G A D G Emin7 A <chorus_2> D Fsmin G Asus4 A D Fsmin G Asus4 A,artist_477
2020,7uHoNWpMZ8BdJo3I6h9oIk,<intro_1> Amin G F G <verse_1> Amin G F G Amin G F G Amin G F G Amin G F G Amin G F G Amin G F G Amin G F G Amin G F G <chorus_1> Amin G F G Amin G F G Amin G F G Amin G F G <interlude_1> Amin G F G <verse_2> Amin G F G Amin G F G Amin G F G Amin G F G Amin G F G Amin G F G Amin G F G Amin G F G <chorus_2> Amin G F G Amin G F G Amin G F G Amin G F G <interlude_2> Amin G F G <verse_3> Amin G F G Amin G F G Amin G F G Amin G F G Amin G F G Amin G F G Amin G F G Amin G F G <chorus_3> Amin G F G Amin G F G Amin G F G Amin G F G <interlude_3> Amin G F G <verse_4> Amin G F G Amin G F G Amin G F G Amin G F G Amin G F G Amin G F G Amin G F G Amin G F G <chorus_4> Amin G F G Amin G F G Amin G F G Amin G F G Amin G F G <chorus_5> Amin G F G Amin G F G Amin G F G Amin G F G Amin G F G,artist_478
2023,2jeeJUdskWxxB8ivvTk0Z5,<intro_1> Bbmin7 <verse_1> Bbmin Bbmin7 Bbmin Bbmin7 Bbmin Bbmin7 Bbmin Bbmin7 Gb Bbmin Gb Bbmin Bbmin7 Bbmin Gb/Bb Bbmin Bbmin7 Bbmin Gb Bbmin Bbmin7 Gb Bbmin Fno3d <chorus_1> Bbmin Abadd13 Gmin7 Gb Db Cmin7 F7 Bbmin Abadd13 Gmin7 Gbmaj7 F7 Bbmin Gb/Bb Bbmin Gb/Bb <verse_2> Bbmin Bbmin7 Bbminadd13 Gbmaj7/Bb Bbmin Bbmin7 Bbminadd13 Gbmaj7/Bb Gb Bbmin Gb/Bb Bbmin Fadd11 <chorus_2> Bbmin Abadd13 Gmin7 Gbmaj7 F7 Db Ab/C B Gb/Bb Db/Ab Abmin7 B/Gb Gb Ebmin7 Gbadd9 Amaj7 Bbmin Abadd13 Gmin7 Gbmaj7 Db Cmin7 F7/A Bbmin Abadd13 Gmin7 Gbmaj7 F7 Bbmin,artist_479
2023,7zbLHH0prN66iIognD95F6,<verse_1> Bmin A Dmaj7 G Bmin A Dmaj7 G Bmin A D G Bmin A D <chorus_1> Bmin A D Gmaj7 Bmin A D Gmaj7 Bmin A D Gmaj7 Bmin A D Gmaj7 <verse_2> Bmin A Dmaj7 Bmin A Dmaj7 G Bmin A D G Bmin A D <chorus_2> Bmin A D Gmaj7 Bmin A D Gmaj7 Bmin A D Gmaj7 Bmin A D Gmaj7 <verse_3> Bmin A D Gmaj7 Bmin A D Gmaj7 Bmin D Bmin A Dmaj7 <chorus_3> Bmin A D Gmaj7 Bmin A D Gmaj7 Bmin A D Gmaj7 Bmin A D Gmaj7,artist_480
2023,3p5JD79PQP737dyEY2hnmf,<intro_1> C D Bmin Emin D C D Bmin Emin D C D Bmin Emin D C D Bmin Emin D <verse_1> C D Bmin Emin D C D Bmin Emin D C D Bmin Emin D C D Bmin Emin D <chorus_1> C D Bmin Emin D C D Bmin Emin D <instrumental_1> C D Bmin Emin D C D Bmin Emin D <verse_2> C D Bmin Emin D C D Bmin Emin D C D Bmin Emin D C D Bmin Emin D <chorus_2> C D Bmin Emin D C D Bmin Emin D <instrumental_2> C D Bmin Emin D C D Bmin Emin D <chorus_3> C D Bmin Emin D C D Bmin Emin D C D Bmin Emin D C D Bmin Emin D <outro_1> C D Bmin Emin D C D Bmin Emin D C D Bmin Emin D C D Bmin Emin D,artist_481
1991,1LISiPbB2YLJREwinzbN54,<chorus_1> C F Bb F <chorus_2> C Bb F Dmin F Dmin C F Bb F <chorus_3> C Bb F Bb F Bb F C F Bb F <chorus_4> C Bb F,artist_334
2022,24QSizv628ZFPezSgnwGdd,<intro_1> F C G F <verse_1> C G F C G <verse_2> C G F G <chorus_1> C G F C G C G F G C F G C Amin G F G C Amin G F C F <verse_3> C G F C G <verse_4> C G F G <chorus_2> C G F C G C G F B C F G C Amin G F G C Amin G F C F C F C F C F C F C F,artist_482
2022,0f71Yue16yAvu2KaEsbDx9,<intro_1> E D A <verse_1> E D A E D E D A E D A <chorus_1> E D A E D A E D A E D A <verse_2> E D A E D A E D A E D A <chorus_2> E D A E D A E D A E <solo_1> D A E D A <bridge_1> G A E G A Fs B <chorus_3> E D A E D A E D A E D A E D A <outro_1> E D A E D A D A D A E D A E,artist_483
2004,2qqhAGuMtFyv0YdiChqUXu,<intro_1> Csmin B Csmin B Csmin B Csmin B <verse_1> Csmin B Csmin B Csmin B Csmin B Csmin B Csmin B Csmin B Csmin B Csmin B Csmin B Csmin B Csmin B Csmin B Csmin B Csmin B Csmin B Csmin B Csmin B Csmin B Csmin B <chorus_1> Csmin B Csmin B Csmin B Csmin B <interlude_1> Csmin B Csmin B Csmin B Csmin B Csmin B Csmin B Csmin B Csmin B <verse_2> Csmin B Csmin B Csmin B Csmin B Csmin B Csmin B Csmin B Csmin B <chorus_2> Csmin B Csmin B Csmin B Csmin B Csmin B Csmin B,artist_484
2016,39CKyG1wRghlce98hmDTGt,<intro_1> A7 G7 C A7 C G C G A7 G7 C A7 C G C G <verse_1> A7 G7 Emin A7 C G C G A7 G7 Emin A7 C G C G A7 <chorus_1> Fsmin Emin Fsmin Emin Fsmin Emin C G A7 C G A7 <interlude_1> G7 C A7 C G C G A7 G7 C A7 C G C G <verse_2> A7 G7 Emin A7 C G C G A7 G7 Emin A7 C G C G A7 <chorus_2> Fsmin Emin Fsmin Emin Fsmin Emin C G A7 C G A7 <interlude_2> C G A7 <outro_1> C G A7 C G A7 C G A7 C G A7,artist_485
2019,1KQ8ESfJR7qkLLh5LR3BUC,<intro_1> Fs Cs Fs Asmin7 Gs <verse_1> Fs Cs Fs Asmin7 Gs Cs Fs Asmin7 Gs Dsmin7 Fmin7 Fs Gssus4 <chorus_1> Cs Gssus4 Asmin7 Fssus2 Cs Gssus4 Asmin7 Fssus2 <interlude_1> Fs Cs Fs Cs Asmin7 Gs <verse_2> Fs Cs Fs Asmin7 Gs Fs Cs Fs Asmin7 Gs Dsmin7 Fmin7 Fs Gssus4 <chorus_2> Cs Gssus4 Asmin7 Fssus2 Cs Gssus4 Asmin7 Fssus2 <interlude_2> Fs Cs Fs Cs Asmin7 Gs Fs Cs Fs Cs Asmin7 Gs Fs Cs Fs Cs Asmin7 Gs Fs Cs Fs Cs Asmin7 Gs Fs Cs Fs Cs Asmin7 Gs Fs Cs Fs Cs Asmin7 Gs Fs Cs Fs Cs Asmin7 Gs Fs Cs Fs Cs Asmin7 Gs Fs Cs Fs Cs Asmin7 Gs Fs Cs Fs Cs Asmin7 Gs <chorus_3> Asmin7 Fssus2 Cs Gssus4 Asmin7 Fssus2,artist_486
2022,5FC1Nm4dviw2WEEQ5cNPeU,<intro_1> C F C F C <verse_1> F C F C Amin F C F C <verse_2> F C F C Amin F C Amin C F <chorus_1> C Emin C F G C Emin C F G <verse_3> C F C F C Amin F C <verse_4> F C F C Amin F C <chorus_2> Emin F G C Emin F G Amin G F Amin G F Amin G F,artist_482
2019,1qN9L6jLVHWlsCo2FdvHaA,<intro_1> Cadd9 Emin G D <verse_1> Cadd9 Emin G D Cadd9 Emin G D Cadd9 D Emin Cadd9 D Emin <chorus_1> Cadd9 G Emin D Cadd9 G Emin D Cadd9 Emin G Bmin <verse_2> Cadd9 Emin G D Cadd9 Emin G D <chorus_2> Cadd9 G Emin D Cadd9 G Emin D Cadd9 G Emin D Cadd9 D Emin Cadd9 D Emin <chorus_3> Cadd9 G Emin D Cadd9 G Emin D Cadd9 G Emin D G,artist_487
2022,2kjC7Db9n6zN7XwOquPvS3,<intro_1> F Dmin Amin <verse_1> F Dmin Amin F Dmin Amin F Dmin Amin F Dmin Amin <chorus_1> F Dmin Amin F Dmin Amin <verse_2> F Dmin Amin F Dmin Amin F Dmin Amin F Dmin Amin <chorus_2> F Dmin Amin F Dmin Amin <verse_3> F Dmin Amin F Dmin Amin F Dmin Amin <chorus_3> F Dmin Amin F Dmin Amin F Dmin Amin F Amin F Dmin Amin,artist_488
2002,3EvolQ19qQJDsVFPuE9ySG,<intro_1> Eb G Ab <verse_1> Eb G Ab Eb G Ab Eb <chorus_1> G Ab Eb G Ab Eb G Ab Eb <verse_2> G Ab Eb G Ab Eb G Ab Eb G Ab Eb <chorus_2> G Ab Eb G Ab Eb G Ab Eb <outro_1> G Ab Eb,artist_489
2018,4omhBF7gkddYZXYx8aEfhN,<verse_1> E A E B A E B <chorus_1> E A D A E A E A <verse_2> E A E B A E B <chorus_2> E A D A E A E A <solo_1> E <verse_3> B A E B <chorus_3> E A D A E A,artist_106
2022,5431nMAW8bggPO2oAdDxXn,<intro_1> Cmin Gs Bb Fmin Gmin Cmin Gs Gmin Fmin Eb Dmin Cmin Csmin Cmin <verse_1> Gs Bb Fmin Eb Cmin Gs Bb Fmin Gs Fmin G Gs G <chorus_1> Amin F C G Amin F Amin F C G Amin F Cmin Gs Gmin Fmin Eb Dmin <verse_2> Cmin Gs Bb Fmin Eb Dmin Cmin Gs Bb Fmin Eb Dmin Gs Fmin G Gs G <chorus_2> Amin F C G Amin F Amin F C G Amin F <solo_1> Cmin Gs Bb F G Gs G <chorus_3> Amin F C G Amin F Amin F C G Amin F <outro_1> Cmin Csmin Cmin,artist_490
2023,35BICD5dEJLVicj9cV0jhe,<intro_1> Bmin <verse_1> Emin Bmin Emin Bmin Emin Bmin Emin Bmin Emin Bmin Emin Bmin Emin Bmin Eminadd13 Bmin Eminadd13 Bmin Eminadd13 Bmin Eminadd13 Emin Bmin Eminadd13 Bmin Eminadd13 Bmin Eminadd13 Bmin <chorus_1> Eminadd13 Bmin Eminadd13 Bmin Eminadd13 Bmin Eminadd13 Bmin Emin Bmin Emin Bmin Emin Bmin Edim Bmin Emin Bmin Emin Bmin Emin Bmin Emin <verse_2> Bmin Eminadd13 Bmin Eminadd13 Bmin Eminadd13 Bmin Eminadd13 Bmin Eminadd13 Bmin Eminadd13 Bmin Eminadd13 Bmin Edim Bmin Eminadd13 Bmin Eminadd13 Bmin Eminadd13 Bmin Eminadd13 Emin Bmin Eminadd13 Bmin Eminadd13 Bmin Eminadd13 Bmin <chorus_2> Eminadd13 Bmin Eminadd13 Bmin Eminadd13 Bmin Eminadd13 Bmin Emin Bmin Emin Bmin Emin Bmin Edim Bmin Emin Bmin Emin Bmin Emin Bmin Emin <interlude_1> Bmin <chorus_3> Eminadd13 Bmin Eminadd13 Bmin Eminadd13 Bmin Eminadd13 Bmin Emin Bmin Emin Bmin Emin Bmin Edim Bmin Emin Bmin Emin Bmin Emin Bmin Emin Bmin Eminadd13 Bmin Eminadd13 Bmin Eminadd13 Bmin Edim Bmin,artist_492
2023,3BmaFHt6q91CmMrA7fLLRC,<intro_1> Dmaj7 <verse_1> Fsmin7 G E9 E Dmaj7 Fsmin7 G E E9 Gmaj7 A7 Fs7 Bmin7 Bmin7/A Gmaj7 A7 Fs7 Bmin7 Bmin7/A Gmaj7 A7 Fs7 Bmin7 A E9 A7sus4 Dmaj7 <chorus_1> Emin7 A7 Dmaj7 D7 G Gmaj7 Emin7 A13 A7sus4 Abdim7 A7sus4 A7 <verse_2> Dmaj7 Fsmin7 Gmaj7 E9 D Dmaj7 Fsmin7 Gmaj7 E9 Gmaj7 A7 Fs7 Bmin7 Bmin7/A Gmaj7 A7 Fs7 Bmin7 Bmin7/A G A7 Fs7 Bmin7 Bmin7/A E9 A7sus4 Dmaj7 <chorus_2> Emin7 A7 Dmaj7 D D9 G Gmaj7/F Emin7 Gadd9/A Abdim7 A7sus4 A <bridge_1> Gmaj7 Dmaj7 Gmaj7 Dmaj7 Fs7 G Abdim7 A7 Bbdim7 Bmin7 E9 E7 A7sus4 <chorus_3> Dmaj7 Emin7 A7sus4 A7 D D7 G Gmaj7 Emin7 A7sus4 Abdim7 A7sus4 <instrumental_1> Dmaj7 Emin7 A7 Dmaj7 D7 G Gmaj7 Emin7 A7sus4 Abdim7 Gadd9/A A7,artist_493
2023,2m5wZJciBSeNQ3t9rErzCt,<intro_1> Eb <verse_1> Cmin Fmin Bb Eb Cmin Fmin Bb Eb Cmin Fmin Bb Eb Cmin Ab Bb G <chorus_1> Eb Fmin Bb Ab Eb Cmin Fmin Bb Ab Eb Bb Eb <verse_2> Cmin Fmin Bb Eb Cmin Fmin Bb Eb Cmin Fmin Bb Eb Cmin Ab Bb G <chorus_2> Eb Fmin Bb Ab Eb Cmin Fmin Bb Ab <interlude_1> Eb <verse_3> Cmin Fmin Bb Eb Cmin Ab Bb G <chorus_3> Eb Fmin Bb Ab Eb Cmin Fmin Bb Ab Bb Ab Bb Eb Db Ab Db,artist_494
2018,0x02IKC09GufIhUIW7WCbN,<intro_1> C Emin C Emin C Emin C Emin <verse_1> C Emin C Emin C Emin C Emin <chorus_1> F G F G F G C Emin C Emin <verse_2> C Emin C Emin C Emin C Emin C Emin C Emin <chorus_2> F G F G F G C Emin C Emin <verse_3> C Emin C Emin C Emin C Emin <chorus_3> F G F G F G C,artist_495
2023,2FyRW5FCNTKZNoFGHOwHPs,<intro_1> Bmin F Emin Gmin Bmin Emin G Bmin Gmin Bmin Gmin <verse_1> Bmin G Gmin Bmin G Bmin Gmin Bmin Gmin Bmin G Bb Bmin G Bmin Gmin Bb Bmin G Bb Bmin G <chorus_1> Bmin D G Bmin D Bmin D <instrumental_1> Bmin G Bmin Gmin G Bmin G Bmin G Bb <verse_2> Bmin G Bmin G Bmin G Bmin G Bmin G Bmin Emin Gmin Bmin Gmin Bmin C <chorus_2> G Bmin D G Bmin D Bmin D <instrumental_2> Bmin G Bmin G Bmin G Bmin G <verse_3> Bmin E G Bmin G Bmin G Bmin G Bmin G Bmin G Bmin G Bmin G <instrumental_3> Bmin G Emin Bmin G E Bmin G Bmin G E Bmin G E Bmin G Emin Bmin G <chorus_3> Bmin D G Bmin D Bmin D,artist_496
2023,2gnB7LSNjqrHBonnuipfiG,<intro_1> Amin F/A Amin G/A <verse_1> Amin F G Amin F G Amin F G Amin F G F Amin G F Amin G <chorus_1> Amin F C G Amin F C G Dmin Bb F C Bb C <verse_2> Amin F G Amin F G Amin F G Amin F G F Amin G F Amin G <chorus_2> Amin F C G Amin F C G Dmin Bb F C Bb C <bridge_1> Bb Dmin C Bb Dmin C <solo_1> F Amin G F Amin G <bridge_2> F Amin G F Amin G <chorus_3> Amin F C G Amin F C G Dmin Bb F C Bb C Amin F/A Amin G/A Amin G/A F/A G/A Amin,artist_497
